Row ID,Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1587,US-2024-100875,08/10/2024,17/08/2024,Ananya Rodriguez,Consumer,West,Office Supplies,Envelopes,Poly String Envelope Standard,69.76,5.0,0.0,
1588,US-2022-100111,29-Jun-2022,2022-07-02,Zoe Garcia,Consumer,West,Office Supplies,Appliances,Hoover Vacuum Deluxe,275.42,2.0,0.2,58.04
1589,US-2024-102655,14/08/2024,19-Aug-2024,Grace Kumar,Home Office,West,Furniture,Furnishings,Eldon Desk Lamp Standard,171.77,3.0,0.0,75.66
1590,US-2023-103037,2023-05-24,"May 29, 2023",Maria King,Consumer,East,Furniture,Tables,Bretford Conference Table Deluxe,484.57,2.0,0.0,127.34
1591,US-2021-102889,2021-02-08,"February 10, 2021",Olivia Davis,Consumer,East,Technology,Phones,Cisco IP Phone Pro,115.71,1.0,0.7,-156.07
1592,US-2024-101727,11-Apr-2024,2024-04-16,Carlos Anderson,Corporate,West,Technology,Accessories,Belkin Cable Classic,326.37,6.0,0.0,171.81
1593,US-2024-102853,16-Jul-2024,2024-07-17,Yusuf King,Corporate,South,Office Supplies,Appliances,Avanti Refrigerator Classic,343.56,3.0,0.0,135.87
1594,US-2022-102991,2022-07-16,"July 19, 2022",Yusuf Thomas,Home Office,East,Office Supplies,Labels,Avery Label Set Pro,5.62,1.0,0.4,2.46
1595,US-2023-100799,"May 26, 2023",05/30/2023,Zoe Young,Corporate,East,Furniture,Chairs,Hon Task Chair Pro,117.61,1.0,0.15,20.95
1596,US-2022-101532,20/01/2022,24-Jan-2022,Priya Patel,Consumer,West,Office Supplies,Fasteners,ACCO Fasteners Value,36.66,4.0,0.0,25.13
1597,US-2022-102255,2022-08-06,"August 09, 2022",Liam Chen,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Classic,22.7,2.0,0.6,-4.33
1598,US-2021-101501,2021-11-26,"December 01, 2021",,Corporate,East,Furniture,Bookcases,Sauder Bookcase Value,121.45,1.0,0.2,10.04
1599,US-2023-102965,2023-08-02,"August 08, 2023",Kenji Walker,Consumer,West,Office Supplies,Appliances,Honeywell Fan Value,72.68,1.0,0.5,-9.64
1600,US-2023-100771,"April 23, 2023",04/28/2023,Olivia Rodriguez,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Deluxe,63.5,5.0,0.1,36.44
1601,US-2021-102552,03-Jun-2021,2021-06-08,Laura Garcia,Consumer,East,Office Supplies,Storage,SAFCO Storage Bin Standard,161.19,2.0,0.0,62.72
1602,US-2023-102826,"March 23, 2023",03/26/2023,Ananya Martinez,Consumer,Central,Office Supplies,Fasteners,Bostitch Staples Pro,12.42,2.0,0.3,7.46
1603,US-2024-102031,"February 25, 2024",02/26/2024,Mia Nair,Corporate,Central,Office Supplies,Envelopes,Poly String Envelope Standard,32.25,3.0,0.0,20.2
1604,US-2021-102400,16-Mar-2021,2021-03-23,Hannah Anderson,Home Office,East,Furniture,Tables,Bevis Table Standard,1632.6,5.0,0.0,417.34
1605,US-2021-103185,21-Jul-2021,2021-07-25,Liam Davis,Home Office,Central,Office Supplies,Labels,Sharpie Label Tape Value,5.38,1.0,0.2,3.06
1606,US-2023-103062,27-Jun-2023,2023-07-03,Grace Martinez,Consumer,West,Office Supplies,Paper,HP Premium Paper Pro,,5.0,0.15,30.39
1607,US-2021-100213,"July 30, 2021",08/02/2021,Hannah Walker,Consumer,West,Office Supplies,Appliances,Honeywell Fan Standard,114.65,1.0,0.3,12.62
1608,US-2021-102393,01/18/2021,22/01/2021,James Kumar,Home Office,West,Furniture,Chairs,Hon Task Chair Standard,299.47,1.0,0.0,88.99
1609,US-2023-100688,12/03/2023,05/12/2023,Ethan Clark,Consumer,East,Office Supplies,Binders,Acco Binder Standard,16.07,1.0,0.15,8.55
1610,US-2021-103021,"December 02, 2021",12/03/2021,Ananya Chen,Home Office,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Pro,55.85,6.0,0.3,25.97
1611,US-2021-101886,22-May-2021,2021-05-23,Mateo Thomas,Home Office,East,Technology,Machines,Zebra Label Printer Deluxe,660.08,1.0,0.1,59.77
1612,US-2021-102710,"December 31, 2021",01/05/2022,Amit Rodriguez,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Standard,64.88,1.0,0.7,-61.63
1613,US-2024-101621,2024-03-09,"March 14, 2024",Maria Smith,Corporate,East,Furniture,Bookcases,Sauder Bookcase Classic,255.63,1.0,0.15,39.67
1614,US-2021-103207,03/06/2021,06-Jun-2021,Zoe Rodriguez,Consumer,Central,Office Supplies,Labels,Sharpie Label Tape Classic,8.5,2.0,0.4,3.89
1615,US-2023-103309,16/05/2023,17-May-2023,Nina Chen,Home Office,West,Office Supplies,Supplies,Elmer's Glue Pack Classic,25.22,3.0,0.5,3.34
1616,US-2022-100110,06/26/2022,30/06/2022,Omar King,Corporate,Central,Technology,Machines,Zebra Label Printer Deluxe,714.58,1.0,0.0,165.11
1617,US-2021-101384,04/17/2021,22/04/2021,Yusuf Thomas,Home Office,East,Office Supplies,Envelopes,Poly String Envelope Classic,8.97,1.0,0.0,5.8
1618,US-2024-100062,"May 27, 2024",05/30/2024,Grace Thomas,Home Office,East,Office Supplies,Paper,Boise Copy Paper Classic,7.28,2.0,0.1,
1619,US-2021-100102,22/04/2021,25-Apr-2021,Mia Anderson,Consumer,South,Technology,Phones,Apple iPhone Accessory Value,672.68,2.0,0.0,184.54
1620,US-2022-102162,2022-04-21,"April 23, 2022",Noah Garcia,Corporate,East,Furniture,Tables,Bretford Conference Table Classic,1003.97,2.0,0.0,235.4
1621,US-2021-102061,16/12/2021,18-Dec-2021,Maria Martinez,Corporate,West,Office Supplies,Art,Sharpie Marker Set Classic,20.06,2.0,0.4,5.51
1622,US-2024-100949,"May 24, 2024",05/29/2024,Lucas Johnson,Consumer,Central,Office Supplies,Art,Sharpie Marker Set Classic,11.17,1.0,0.15,6.12
1623,US-2023-100814,2023-03-09,"March 11, 2023",Sofia Wright,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Pro,763.92,5.0,0.3,-53.31
1624,US-2022-103113,2022-11-07,"November 11, 2022",Lucas Garcia,Consumer,West,Office Supplies,Envelopes,Poly String Envelope Standard,59.17,5.0,0.0,35.14
1625,US-2024-101128,03/16/2024,19/03/2024,Olivia Johnson,Home Office,East,Office Supplies,Supplies,Stanley Hole Punch Standard,18.21,1.0,0.2,8.29
1626,US-2023-102945,08/23/2023,29/08/2023,Amit Wright,Corporate,South,Office Supplies,Fasteners,ACCO Fasteners Classic,5.56,1.0,0.0,3.88
1627,US-2022-103276,10-Jul-2022,2022-07-13,Isabella Chen,Corporate,West,Technology,Machines,Zebra Label Printer Standard,564.46,1.0,0.2,50.73
1628,US-2024-101511,08/14/2024,19/08/2024,Lucas Martinez,Consumer,East,Office Supplies,Art,Newell Scissors Standard,35.01,2.0,0.0,20.13
1629,US-2021-101846,2021-12-30,"January 06, 2022",Maria Wright,Home Office,West,Office Supplies,Paper,Boise Copy Paper Standard,10.26,1.0,0.5,3.23
1630,US-2021-101773,11/12/2021,15/11/2021,Yusuf Young,Corporate,Central,Office Supplies,Labels,Avery Label Set Classic,7.67,1.0,0.0,5.05
1631,US-2024-102880,04/14/2024,18/04/2024,Liam Garcia,Home Office,East,Office Supplies,Storage,SAFCO Storage Bin Pro,106.65,1.0,0.0,45.37
1632,US-2023-100274,04/21/2023,23/04/2023,Lucas Wright,Consumer,Central,Furniture,Furnishings,Fellowes Wall Clock Standard,337.03,6.0,0.0,131.5
1633,US-2023-102223,21/10/2023,22-Oct-2023,Liam Johnson,Corporate,West,Office Supplies,Labels,Sharpie Label Tape Standard,21.46,2.0,0.0,13.5
1634,US-2021-102528,2021-10-11,"October 13, 2021",Kavya Young,Consumer,East,Office Supplies,Binders,Acco Binder Standard,37.82,2.0,0.0,24.14
1635,US-2021-102400,03/16/2021,23/03/2021,Hannah Anderson,Home Office,East,Office Supplies,Art,Prismacolor Pencils Standard,33.12,3.0,0.2,16.13
1636,US-2021-100962,11/30/2021,07/12/2021,Kavya Johnson,Consumer,East,Office Supplies,Binders,GBC Binding System Deluxe,18.15,1.0,0.0,10.58
1637,US-2022-100181,12-Jul-2022,2022-07-15,Ethan Clark,Consumer,East,Office Supplies,Fasteners,Bostitch Staples Classic,12.66,2.0,0.15,8.33
1638,US-2022-100294,"October 25, 2022",10/28/2022,Kenji Davis,Corporate,South,Furniture,Bookcases,Bush Classic Bookcase Classic,677.88,2.0,0.0,184.8
1639,US-2022-100099,07/09/2022,13/07/2022,Olivia Wilson,Corporate,Central,Office Supplies,Paper,Xerox Multipurpose Paper Deluxe,72.68,6.0,0.0,47.41
1640,US-2023-102986,2023-03-11,"March 17, 2023",Nina Lee,Corporate,Central,Furniture,Bookcases,O'Sullivan Bookcase Pro,92.49,1.0,0.5,-33.88
1641,US-2022-102233,"October 31, 2022",11/05/2022,Olivia Martinez,Consumer,Central,Furniture,Bookcases,O'Sullivan Bookcase Value,344.01,2.0,0.2,
1642,US-2022-101270,23/02/2022,02-Mar-2022,Liam Chen,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Classic,465.04,2.0,0.1,90.52
1643,US-2024-100612,16/06/2024,20-Jun-2024,Yusuf Anderson,Home Office,East,Office Supplies,Labels,Sharpie Label Tape Classic,9.99,1.0,0.0,6.94
1644,US-2022-100732,04/19/2022,22/04/2022,Mia Lee,Corporate,West,Office Supplies,Paper,Xerox Multipurpose Paper Value,6.57,1.0,0.3,3.01
1645,US-2023-102638,07/09/2023,12-Sep-2023,Hannah Nair,Consumer,South,Technology,Accessories,SanDisk USB Drive Deluxe,56.04,1.0,0.1,26.09
1646,US-2022-100671,10/01/2022,16-Jan-2022,Nina Walker,Corporate,East,Office Supplies,Envelopes,Kraft Clasp Envelope Deluxe,41.57,2.0,0.0,26.48
1647,US-2021-100058,"May 24, 2021",05/29/2021,Yusuf Thomas,Consumer,West,Office Supplies,Labels,Sharpie Label Tape Pro,11.41,1.0,0.0,7.51
1648,US-2023-103133,06/20/2023,23/06/2023,Isabella Davis,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Standard,44.49,5.0,0.15,24.29
1649,US-2021-102732,"June 11, 2021",06/16/2021,Mateo Patel,Consumer,South,Office Supplies,Labels,Avery Label Set Classic,52.6,5.0,0.2,31.66
1650,US-2024-101714,14-Nov-2024,2024-11-18,Noah Young,Corporate,West,Office Supplies,Fasteners,Bostitch Staples Pro,18.45,3.0,0.0,13.3
1651,US-2022-103276,07/10/2022,13/07/2022,Isabella Chen,Corporate,West,Technology,Copiers,Hewlett Packard Copier Deluxe,2264.86,2.0,0.3,-352.73
1652,US-2024-103054,2024-03-23,"March 26, 2024",Omar Johnson,Consumer,East,Office Supplies,Art,Sharpie Marker Set Classic,33.46,2.0,0.0,18.08
1653,US-2024-101659,31/08/2024,04-Sep-2024,Priya Wright,Corporate,Central,Furniture,Chairs,Harbour Creations Chair Deluxe,406.48,5.0,0.7,-486.17
1654,US-2024-103087,"August 19, 2024",08/21/2024,Ravi Smith,Home Office,Central,Office Supplies,Paper,Boise Copy Paper Pro,20.89,2.0,0.15,11.31
1655,US-2023-101688,19/09/2023,22-Sep-2023,Lucas Kumar,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Pro,6.33,1.0,0.5,1.59
1656,US-2024-101190,"August 04, 2024",08/07/2024,Kenji Brown,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Deluxe,131.31,1.0,0.15,19.93
1657,US-2023-101088,12/18/2023,21/12/2023,James Clark,Consumer,South,Office Supplies,Labels,Avery Label Set Pro,24.97,2.0,0.0,16.7
1658,US-2023-102281,24/05/2023,30-May-2023,Noah Kumar,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Standard,35.82,5.0,0.6,1.77
1659,US-2023-100090,07-Jun-2023,2023-06-12,Chloe Rodriguez,Corporate,East,Technology,Machines,Lexmark Printer Deluxe,784.72,1.0,0.1,102.9
1660,US-2022-101385,14-Jan-2022,2022-01-17,Arjun Nair,Home Office,West,Office Supplies,Labels,Sharpie Label Tape Pro,38.42,4.0,0.2,23.47
1661,US-2024-101928,"April 14, 2024",04/17/2024,Yusuf Garcia,Corporate,West,Office Supplies,Paper,HP Premium Paper Deluxe,5.33,1.0,0.15,3.04
1662,US-2023-100939,"January 28, 2023",02/01/2023,Sofia Brown,Consumer,South,Office Supplies,Supplies,Stanley Hole Punch Pro,26.51,1.0,0.0,14.07
1663,US-2021-103159,15/04/2021,17-Apr-2021,Carlos Walker,Consumer,South,Office Supplies,Envelopes,Kraft Clasp Envelope Value,12.03,1.0,0.0,7.12
1664,US-2023-102641,12/29/2023,03/01/2024,Omar Walker,Corporate,Central,Office Supplies,Fasteners,ACCO Fasteners Deluxe,7.51,1.0,0.0,5.08
1665,US-2023-100430,2023-11-26,"November 29, 2023",Omar Wilson,Consumer,West,Furniture,Tables,Bevis Table Standard,278.5,1.0,0.0,72.64
1666,US-2023-102301,11/05/2023,14-May-2023,Wei Thomas,Corporate,South,Furniture,Tables,Bevis Table Standard,350.98,1.0,0.3,-19.72
1667,US-2021-100890,"December 16, 2021",12/21/2021,Zoe King,Consumer,Central,Office Supplies,Paper,HP Premium Paper Pro,11.91,1.0,0.0,7.64
1668,US-2023-102779,"August 20, 2023",08/23/2023,Olivia Lee,Consumer,West,Furniture,Chairs,Hon Task Chair Standard,246.04,2.0,0.5,-94.72
1669,US-2021-102187,"September 09, 2021",09/12/2021,Chloe Johnson,Consumer,Central,Office Supplies,Storage,Fellowes File Cart Pro,69.27,1.0,0.0,26.78
1670,US-2024-101348,10/20/2024,23/10/2024,Omar Young,Corporate,West,Office Supplies,Supplies,Elmer's Glue Pack Classic,10.83,1.0,0.15,5.19
1671,US-2023-103242,"July 04, 2023",07/06/2023,Wei Davis,Consumer,East,Furniture,Chairs,Harbour Creations Chair Classic,473.02,3.0,0.0,157.31
1672,US-2024-101260,2024-03-11,"March 18, 2024",Sofia Wilson,Corporate,West,Office Supplies,Art,Prismacolor Pencils Deluxe,14.96,1.0,0.2,7.05
1673,US-2023-102963,05/16/2023,20/05/2023,Nina Martinez,Consumer,Central,Technology,Machines,Cubify 3D Printer Value,1068.43,1.0,0.0,230.63
1674,US-2022-100020,06/24/2022,01/07/2022,Lucas Kumar,Home Office,West,Technology,Machines,Cubify 3D Printer Pro,946.04,1.0,0.0,201.66
1675,US-2024-100733,2024-09-07,"September 11, 2024",Emma King,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Deluxe,125.24,1.0,0.0,51.67
1676,US-2022-100558,24-Jul-2022,2022-07-28,Maria Walker,Corporate,West,Furniture,Chairs,Harbour Creations Chair Classic,130.61,1.0,0.2,21.64
1677,US-2023-101131,06-May-2023,2023-05-08,Priya King,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Pro,5.24,1.0,0.5,1.33
1678,US-2021-102306,12/13/2021,16/12/2021,Carlos Walker,Consumer,West,Technology,Machines,Lexmark Printer Standard,1065.31,2.0,0.0,209.18
1679,US-2022-100444,30-Apr-2022,2022-05-04,Olivia Wilson,Consumer,Central,Office Supplies,Labels,Sharpie Label Tape Pro,32.81,3.0,0.0,22.14
1680,US-2022-101057,13-Jul-2022,2022-07-15,Kavya King,Corporate,West,Office Supplies,Paper,Boise Copy Paper Standard,16.67,3.0,0.1,11.06
1681,US-2021-100179,07/07/2021,10-Jul-2021,Carlos Walker,Home Office,Central,Technology,Accessories,SanDisk USB Drive Pro,70.48,2.0,0.0,34.01
1682,US-2024-102322,04/16/2024,19/04/2024,Ethan Martinez,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Classic,27.43,2.0,0.0,16.83
1683,US-2021-101302,25-Nov-2021,2021-11-28,Kenji Thomas,Consumer,West,Office Supplies,Art,Sharpie Marker Set Deluxe,25.45,1.0,0.0,14.78
1684,US-2024-102383,10/01/2024,06/10/2024,Wei Nair,Consumer,South,Furniture,Furnishings,Tenex Chairmat Classic,35.93,1.0,0.1,14.61
1685,US-2021-101231,22-Nov-2021,2021-11-25,Daniel King,Consumer,West,Furniture,Tables,Bevis Table Deluxe,117.57,1.0,0.7,-171.78
1686,US-2022-101484,"December 20, 2022",12/25/2022,Omar Rodriguez,Corporate,East,Technology,Phones,Samsung Galaxy Dock Deluxe,387.4,1.0,0.0,117.7
1687,US-2021-101601,02/19/2021,25/02/2021,Grace Patel,Consumer,Central,Office Supplies,Storage,SAFCO Storage Bin Classic,141.23,2.0,0.3,22.53
1688,US-2022-101569,2022-09-29,"October 05, 2022",Sofia King, CONSUMER ,East,Office Supplies,Art,Prismacolor Pencils Pro,33.66,3.0,0.3,12.4
1689,US-2023-100287,2023-09-05,"September 08, 2023",Grace Brown,Consumer,Central,Office Supplies,Storage,Fellowes File Cart Value,384.1,3.0,0.1,139.57
1690,US-2024-100838,2024-05-10,"May 15, 2024",Ananya Wright,Home Office,East,Office Supplies,Binders,Wilson Jones Binder Standard,78.31,4.0,0.0,46.75
1691,US-2022-102323,16-Feb-2022,2022-02-23,Hannah Wilson,Consumer,West,Office Supplies,Fasteners,Bostitch Staples Pro,4.76,4.0,0.7,-0.24
1692,US-2024-100117,2024-10-04,"October 09, 2024",Ananya Kumar,Corporate,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Value,9.72,1.0,0.1,5.64
1693,US-2021-100853,19/04/2021,23-Apr-2021,Laura Thomas,Corporate,West,Office Supplies,Supplies,Stanley Hole Punch Classic,29.35,1.0,0.15,13.5
1694,US-2021-100679,2021-12-28,"January 02, 2022",Isabella Nair,Corporate,Central,Office Supplies,Binders,Wilson Jones Binder Value,6.9,1.0,0.5,1.79
1695,US-2024-102031,25/02/2024,26-Feb-2024,Mia Nair,Corporate,Central,Office Supplies,Binders,GBC Binding System Standard,24.44,1.0,0.0,15.23
1696,US-2023-100516,"July 30, 2023",08/06/2023,Arjun Brown,Consumer,East,Furniture,Tables,Chromcraft Round Table Standard,924.55,5.0,0.1,160.49
1697,US-2022-100416,03/21/2022,26/03/2022,Wei Patel,Corporate,East,Furniture,Chairs,Hon Task Chair Value,192.73,1.0,0.1,51.62
1698,US-2023-101816,21/04/2023,23-Apr-2023,Noah Smith,Consumer,West,Furniture,Bookcases,O'Sullivan Bookcase Value,326.39,2.0,0.0,88.48
1699,US-2024-100177,2024-12-10,"December 14, 2024",Nina Anderson,Consumer,East,Furniture,Chairs,Hon Task Chair Value,409.28,2.0,0.0,134.32
1700,US-2021-101472,30/10/2021,06-Nov-2021,Priya Thomas,Corporate,Central,Furniture,Bookcases,O'Sullivan Bookcase Classic,52.37,1.0,0.3,1.45
1701,US-2023-100710,13-Sep-2023,2023-09-15,Grace Anderson,Corporate,East,Office Supplies,Paper,HP Premium Paper Standard,20.87,2.0,0.15,12.67
1702,US-2023-102676,02-Mar-2023,2023-03-07,Ethan Clark,Consumer,East,Office Supplies,Art,Newell Scissors Standard,13.96,2.0,0.3,5.84
1703,US-2022-101823,"November 10, 2022",11/17/2022,Amit Kumar,Corporate,West,Office Supplies,Paper,HP Premium Paper Standard,20.66,3.0,0.2,11.79
1704,US-2024-100911,18/07/2024,24-Jul-2024,Chloe Wilson,Corporate,West,Office Supplies,Storage,IRIS Storage Box Value,92.25,1.0,0.15,28.6
1705,US-2021-100633,06/25/2021,27/06/2021,Noah Rodriguez,Corporate,East,Office Supplies,Paper,HP Premium Paper Value,23.99,4.0,0.5,7.78
1706,US-2024-100504,"November 15, 2024",11/18/2024,Emma Johnson,Corporate,East,Furniture,Furnishings,Tenex Chairmat Pro,46.68,1.0,0.0,21.7
1707,US-2022-102066,07/09/2022,13/07/2022,Mateo Brown,Home Office,Central,Office Supplies,Storage,SAFCO Storage Bin Classic,68.71,1.0,0.15,20.59
1708,US-2022-102246,12/05/2022,16-May-2022,Sofia Wright,Home Office,East,Furniture,Furnishings,Eldon Desk Lamp Classic,183.85,5.0,0.2,63.75
1709,US-2023-100913,"May 07, 2023",05/11/2023,Sofia Thomas,Consumer,West,Office Supplies,Binders,Wilson Jones Binder Value,25.41,2.0,0.1,15.27
1710,US-2024-100120,06/29/2024,03/07/2024,Nina Nair,Home Office,West,Technology,Accessories,Belkin Cable Deluxe,219.29,4.0,0.0,112.27
1711,US-2023-100800,2023-12-11,"December 15, 2023",Noah Brown,Corporate,Central,Furniture,Bookcases,Sauder Bookcase Value,553.89,2.0,0.1,109.34
1712,US-2022-100665,"December 25, 2022",12/31/2022,Lucas Young,Consumer,Central,Office Supplies,Storage,IRIS Storage Box Pro,273.17,2.0,0.0,114.56
1713,US-2024-101999,11-Feb-2024,2024-02-14,Amit Nair,Consumer,Central,Office Supplies,Paper,Xerox Multipurpose Paper Value,11.92,1.0,0.0,7.77
1714,US-2021-102642,12-Jun-2021,2021-06-15,Sofia King,Corporate,West,Office Supplies,Labels,Sharpie Label Tape Standard,5.09,1.0,0.15,2.82
1715,US-2023-100404,06/04/2023,12-Apr-2023,Lucas Wilson,Consumer,Central,Office Supplies,Fasteners,Bostitch Staples Standard,9.59,2.0,0.3,5.89
1716,US-2024-103058,18/12/2024,21-Dec-2024,Emma Thomas,Corporate,East,Office Supplies,Supplies,Elmer's Glue Pack Deluxe,20.25,1.0,0.2,9.47
1717,US-2021-102637,"December 25, 2021",12/31/2021,Liam Anderson,Consumer,West,Office Supplies,Binders,GBC Binding System Classic,56.52,3.0,0.1,31.91
1718,US-2022-102237,2022-09-13,"September 16, 2022",James Garcia,Home Office,Central,Office Supplies,Paper,HP Premium Paper Value,39.96,3.0,0.0,26.51
1719,US-2023-100333,2023-10-20,"October 26, 2023",Mia Thomas,Home Office,East,Office Supplies,Fasteners,ACCO Fasteners Pro,41.56,6.0,0.1,26.94
1720,US-2023-102351,05/21/2023,25/05/2023,Sofia Wright,Corporate,West,Office Supplies,Paper,HP Premium Paper Pro,10.32,1.0,0.15,5.89
1721,US-2021-100910,31-Dec-2021,2022-01-02,Ravi Martinez,Consumer,East,Office Supplies,Binders,GBC Binding System Deluxe,33.31,3.0,0.0,20.17
1722,US-2021-102594,20/11/2021,23-Nov-2021,Lucas Nair,Home Office,Central,Technology,Accessories,Logitech Mouse Value,23.72,1.0,0.2,8.75
1723,US-2023-100404,2023-04-06,"April 12, 2023",Lucas Wilson,Consumer,Central,Office Supplies,Supplies,Elmer's Glue Pack Deluxe,21.31,1.0,0.0,12.02
1724,US-2023-100106,2023-05-03,"May 05, 2023",Daniel Wright,Corporate,West,Technology,Machines,Zebra Label Printer Classic,456.57,1.0,0.5,-246.63
1725,US-2024-102017,09/12/2024,16/09/2024,Omar Wright,Consumer,Central,Technology,Accessories,SanDisk USB Drive Value,146.03,5.0,0.3,38.68
1726,US-2021-102133,17-Jun-2021,2021-06-18,Zoe Clark,Home Office,West,Office Supplies,Appliances,Avanti Refrigerator Value,136.13,1.0,0.0,59.25
1727,US-2022-101767,09/07/2022,11/09/2022,Maria Davis,Consumer,South,Office Supplies,Supplies,Stanley Hole Punch Classic,124.75,5.0,0.0,69.39
1728,US-2022-102909,"October 11, 2022",10/18/2022,Daniel Johnson,Consumer,East,Office Supplies,Labels,Sharpie Label Tape Classic,9.56,2.0,0.1,6.47
1729,US-2021-100161,"September 24, 2021",09/27/2021,Mia Wilson,Home Office,Central,Office Supplies,Binders,Acco Binder Pro,24.94,2.0,0.2,12.41
1730,US-2021-101175,27/02/2021,02-Mar-2021,Priya Clark,Consumer,South,Office Supplies,Storage,IRIS Storage Box Pro,85.33,1.0,0.15,26.94
1731,US-2022-102096,05-Dec-2022,2022-12-08,Nina Chen,Consumer,West,Office Supplies,Fasteners,Bostitch Staples Value,15.93,4.0,0.0,11.42
1732,US-2024-100719,28/11/2024,03-Dec-2024,Priya Brown,Consumer,West,Technology,Machines,Zebra Label Printer Pro,846.44,1.0,0.1,105.27
1733,US-2023-102809,22-Apr-2023,2023-04-26,Omar Thomas,Consumer,Central,Office Supplies,Binders,Acco Binder Classic,15.4,1.0,0.0,9.36
1734,US-2022-100250,23-Oct-2022,2022-10-26,Kenji Davis,Home Office,South,Furniture,Tables,Bretford Conference Table Value,278.27,1.0,0.4,-63.89
1735,US-2023-100167,02/11/2023,06-Nov-2023,Daniel Clark,Consumer,East,Office Supplies,Appliances,Avanti Refrigerator Standard,793.76,6.0,0.0,284.67
1736,US-2022-100613,21-Jul-2022,2022-07-24,Zoe Martinez,Corporate,East,Office Supplies,Binders,Wilson Jones Binder Pro,12.19,1.0,0.0,7.54
